0,114.7356268569906
1,114.1892313996425
2,113.6454311559294
3,113.104215639836
4,112.5655743986412
5,112.0294970128417
6,111.4959730960749
7,110.9649922950424
8,110.4365442894335
9,109.9106187918483
10,109.387205547722
11,108.8662943352483
12,108.3478749653033
13,107.8319372813697
14,107.3184711594607
15,106.8074665080446
16,106.2989132679685
17,105.7928014123836
18,105.2891209466691
19,104.787861908357
20,104.2890143670574
21,103.7925684243829
22,103.2985142138736
23,102.8068419009228
24,102.3175416827017
25,101.8306037880849
26,101.346018477576
27,100.8637760432334
28,100.3838668085953
29,99.9062811286063
30,99.43100938954298
31,98.9580420089399
32,98.48736943551586
33,98.01898214910018
34,97.55287066055902
35,97.08902551172193
36,96.62743727530841
37,96.16809655485469
38,95.71099398464051
39,95.2561202296161
40,94.80346598532918
41,94.35302197785219
42,93.90477896370955
43,93.45872772980499
44,93.01485909334914
45,92.57316390178714
46,92.13363303272624
47,91.69625739386379
48,91.26102792291508
49,90.82793558754145
50,90.39697138527845
51,89.96812634346406
52,89.54139151916722
53,89.11675799911613
54,88.69421689962705
55,88.2737593665329
56,87.85537657511213
57,87.43905973001766
58,87.02480006520595
59,86.61258884386613
60,86.20241735834929
61,85.79427693009784
62,85.38815890957503
63,84.98405467619455
64,84.58195563825019
65,84.18185323284578
66,83.78373892582493
67,83.3876042117013
68,82.99344061358853
69,82.60123968313066
70,82.2109930004324
71,81.82269217398965
72,81.43632884062009
73,81.05189466539389
74,80.66938134156439
75,80.28878059049921
76,79.91008416161114
77,79.53328383228927
78,79.15837140783027
79,78.78533872136977
80,78.41417763381371
81,78.04488003376999
82,77.67743783748011
83,77.31184298875098
84,76.94808745888676
85,76.58616324662086
86,76.22606237804811
87,75.86777690655691
88,75.51129891276153
89,75.15662050443463
90,74.80373381643969
91,74.45263101066372
92,74.10330427594999
93,73.7557458280309
94,73.40994790946088
95,73.06590278954957
96,72.7236027642949
97,72.38304015631641
98,72.04420731478871
99,71.70709661537484
100,71.37170046015999
101,71.03801127758518
102,70.70602152238109
103,70.37572367550192
104,70.0471102440595
105,69.72017376125741
106,69.39490678632521
107,69.07130190445278
108,68.74935172672484
109,68.4290488900554
110,68.11038605712254
111,67.79335591630314
112,67.47795118160775
113,67.16416459261558
114,66.85198891440962
115,66.5414169375118
116,66.2324414778183
117,65.925055376535
118,65.61925150011294
119,65.31502274018396
120,65.01236201349641
121,64.711262261851
122,64.41171645203676
123,64.11371757576698
124,63.81725864961547
125,63.52233271495273
126,63.22893283788232
127,62.93705210917734
128,62.64668364421699
129,62.35782058292318
130,62.07045608969737
131,61.78458335335741
132,61.50019558707451
133,61.21728602831037
134,60.9358479387543
135,60.65587460426057
136,60.37735933478575
137,60.10029546432627
138,59.82467635085595
139,59.55049537626375
140,59.2777459462916
141,59.00642149047221
142,58.73651546206727
143,58.46802133800534
